"NC"	"Cyproconazole"	"Fluxapyroxad"	"Azoxystrobin"	"Chlorotoluron"	"Thiabendazole"	"X2.Phenylphenol"
22.997784	22.641031	22.81204	23.144882	21.975273	22.628613	22.575779
23.524763	23.387611	22.969173	23.13766	22.580439	23.270992	23.001408
24.123165	23.689602	23.797342	23.816118	23.127653	23.69505	23.653194
39.121788	34.91377	NA	NA	35.40722	36.633244	NA
35.71915	35.028423	34.938065	36.638706	35.332745	35.31897	34.353195
34.644733	33.534245	35.945923	36.366367	36.6142	NA	33.82799
31.24456	30.611534	31.210789	32.423153	30.983885	31.428112	30.400301
32.463352	31.212173	33.087303	31.294226	31.116037	31.695902	30.617945
31.867357	31.610207	31.748148	31.301302	28.233768	30.872824	31.495638
36.839806	38.387375	38.53421	39.931713	39.036953	NA	39.14517
33.21231	36.81835	36.338726	36.907738	35.784386	32.84733	36.669785
32.72808	34.359367	33.241604	34.21304	35.12738	34.550903	33.517715
29.001974	28.979662	29.523998	29.15432	27.190996	29.67539	30.107628
24.546741	25.327219	24.31723	24.9215	24.40652	24.204395	23.932915
35.15572	33.704575	31.88001	32.701138	30.02318	34.183643	32.86858
25.90342	26.223972	26.147408	26.388947	25.148973	26.41706	25.765581
34.24163	33.918793	35.083908	36.787663	34.83395	34.43394	34.1468
38.42638	39.255188	NA	38.671047	37.76905	37.347126	38.05805
21.70905	21.52732	21.279762	21.2732	22.243404	21.423624	21.128588
25.723679	25.490244	25.740425	25.838718	25.21118	25.74369	25.839413
25.46663	25.18966	25.498117	25.37313	24.967535	24.879534	24.91322
23.216055	22.780052	22.55514	22.589396	22.659138	23.123508	23.009796
23.82599	23.860176	23.831936	24.026287	23.336298	23.873259	23.726048
23.93801	22.214382	23.42915	23.560677	23.934778	23.215923	23.246607
28.903688	30.500975	29.473787	30.09823	29.5941	29.829782	30.203417
33.71562	34.366364	32.191235	33.103065	32.931953	32.57927	33.421604
32.060627	31.453289	31.777054	32.122875	30.966515	32.504147	30.893448
25.126953	24.782291	24.489662	25.101059	24.930937	24.592405	24.649717
21.226095	21.62031	21.199827	21.390068	21.552574	21.253017	20.905294
21.993555	21.939781	21.802876	21.958197	21.870907	21.717672	21.623089
24.966572	24.623203	24.993961	24.932098	24.314781	24.362732	24.57217
23.477175	23.47921	23.27928	23.325232	22.82884	23.196718	23.229364
24.019886	23.790022	24.180124	23.932226	23.280186	23.570648	23.46757
21.33533	21.163292	21.151869	21.309038	21.14881	21.51491	21.173601
21.134071	20.735104	20.601162	20.764015	20.535769	20.821543	20.614069
29.158958	28.51035	28.40695	28.600458	28.344908	28.92207	28.550934
20.64479	20.527298	20.396942	20.263748	19.917736	20.48474	20.414183
20.729408	20.78209	20.796297	20.870905	20.36896	20.940615	20.841078
23.595634	23.535742	23.604681	23.736431	22.787348	23.54884	23.403393
24.668686	24.404749	24.425276	24.549957	24.534256	24.28927	24.275496
24.467728	24.435257	23.89469	23.382061	23.50353	24.479958	24.377357
23.90301	23.703817	23.561611	23.27115	22.941732	23.553862	23.641588
23.648613	23.207201	23.188549	23.497627	23.116966	23.253357	23.137247
33.226658	31.953918	32.030704	32.257065	32.54876	33.513134	32.727955
25.23632	23.854895	23.842457	24.351824	23.573017	24.163435	24.23772
26.54559	25.524666	25.74876	25.718643	25.212486	25.98089	25.745602
22.367298	21.62682	21.682272	21.728594	22.486898	21.674994	21.572313
26.28785	25.345362	25.49947	25.69243	25.033087	25.560562	25.505474
25.435383	24.817389	24.566055	24.916302	24.176315	24.777588	24.669327
26.90787	27.45196	27.692495	27.205536	25.780197	27.246592	27.128555
27.476337	26.52029	26.945076	26.518234	27.841946	26.622387	26.005444
24.285122	23.92178	24.07117	24.220865	24.362572	23.86611	23.585
26.222195	25.992464	25.879557	26.566982	25.955917	23.1628	25.5661
22.856615	23.252094	22.680672	22.813236	22.448406	22.704508	22.94737
27.160732	26.613573	26.261139	26.112295	25.786146	26.555737	26.620605
26.231464	25.826674	25.621744	25.951096	26.16113	25.88259	25.697477
24.946625	24.894962	24.91786	24.798452	23.981577	24.551817	24.969717
27.612791	27.431965	26.995342	27.303566	27.282724	27.3304	27.210855
23.203442	23.013065	23.234554	23.194326	22.77437	23.039467	23.126225
24.78307	24.588596	24.466295	24.983444	23.718843	24.368502	24.611578
33.13578	33.28675	31.977781	31.554037	33.08548	31.790606	30.412533
22.391039	22.344698	21.913546	22.11586	22.247166	22.175417	21.89496
26.148094	26.675217	26.5273	26.594095	27.909159	26.559315	25.926003
30.10913	29.34709	30.122025	29.603544	28.538683	29.51883	29.171253
24.717382	24.620039	24.354956	24.474777	23.895617	24.604641	24.389065
25.586012	25.35284	24.934229	25.13529	24.42003	25.111692	25.430403
22.954988	22.927057	22.911207	23.227606	22.68268	22.998907	22.83107
23.239908	22.722435	22.6206	22.766705	21.983551	22.897873	23.20254
37.11744	32.186188	34.730423	36.494698	33.279655	34.85307	34.056488
21.825617	21.409101	21.511742	21.627832	21.392372	21.615553	21.605362
24.850224	23.721945	24.164768	24.411818	24.835665	23.945322	23.919155
22.403622	21.912167	22.164932	22.252747	23.855488	22.287666	22.037992
21.838415	21.157795	20.974106	21.539911	20.894306	21.207586	21.468058
28.584473	28.28186	28.324623	28.16677	27.757624	27.976696	27.866613
23.642097	23.259401	23.427631	23.528458	23.621288	23.003403	23.148321
23.74729	23.402142	23.807396	23.988022	22.684193	23.222815	23.276838
23.363552	23.182512	23.16449	23.276604	22.652971	23.161024	23.257935
21.976606	21.8045	21.733881	21.565527	21.611784	21.683786	21.621183
20.501194	20.10166	20.16894	20.385412	19.95564	20.24544	20.012135
27.432705	26.364294	26.962755	26.968616	26.109917	26.891766	26.455421
30.287971	30.320734	31.728542	32.4223	29.474428	30.745333	31.552076
34.5732	33.992188	35.52022	36.34156	35.871773	34.591106	33.88157
23.552317	23.4609	23.023811	23.349422	22.915148	23.394327	22.863817
32.47525	32.45542	32.28616	34.69757	33.47435	32.590008	31.864765
28.235102	28.508472	27.621616	27.603148	26.68756	28.019144	28.406837
22.794176	22.683203	23.12621	23.188448	22.19812	22.506632	22.448942
34.175278	33.74587	35.899643	35.021614	36.20975	34.259174	34.29512
36.690964	35.46884	35.717278	36.57715	35.873135	36.18094	35.29964
23.507614	23.524118	23.643387	23.642689	21.578226	22.203394	23.57352
19.913815	18.789347	20.009886	20.191608	19.77118	19.382755	19.459385
19.230734	18.352503	19.40552	19.3169	19.374287	19.083574	18.560108
22.271776	21.89608	21.705187	21.825718	21.768076	21.894775	21.899872
21.871819	21.394749	21.396988	21.472797	20.942215	21.458704	21.524963
24.695017	24.647364	24.790731	24.819588	24.57537	24.44553	24.379087
24.714415	24.081718	24.300312	24.48884	23.849646	24.44272	24.186611
22.985481	22.273668	22.589884	23.08002	22.224085	22.357794	22.268232
23.137093	22.697659	22.837343	22.758581	22.528023	22.854855	22.66014
23.607168	23.902496	24.101967	24.035149	23.46948	23.797678	23.460043
24.323298	24.004396	24.034117	24.01958	23.564804	23.864656	23.72416
17.684341	17.008642	17.595104	17.753468	18.264767	17.612162	17.412104
24.656662	24.56597	24.567038	24.426584	28.56099	25.386606	23.538723
29.265043	28.917456	28.947718	29.823803	29.376614	29.299395	28.719536
29.993057	31.7429	32.412308	31.748886	31.991642	32.62815	30.865866
23.83048	23.575125	23.33997	23.556892	23.311172	23.506296	23.541496
20.473072	20.150082	20.005877	20.218649	20.130056	20.310247	20.317438
27.379787	27.238903	26.788336	27.223766	26.57002	27.019611	26.866234
25.801588	26.30842	24.871212	25.100788	25.494053	25.234188	24.952877
23.903906	24.164385	23.937418	23.747255	23.843758	23.849995	23.65242
24.365725	24.121256	24.332003	24.489077	23.734324	24.2052	23.703651
23.278639	22.869598	22.792757	22.72836	22.563095	22.903347	22.74118
21.693447	21.475897	21.480898	21.604385	21.419386	21.41873	21.334076
NA	32.781914	NA	32.98355	NA	32.417126	NA
26.668207	26.865118	27.35993	27.377619	26.643291	26.874897	26.558254
24.438124	24.441217	24.12904	24.38759	24.177523	24.413975	24.191572
26.869709	27.218477	26.701563	26.906162	27.6923	27.940786	26.477587
22.645424	21.803957	21.94079	22.249584	20.878094	21.8694	22.243687
29.783018	28.726303	28.315544	29.52433	29.540257	28.796497	29.096012
23.52922	23.304974	22.88061	22.999146	22.55869	23.426937	23.284737
24.885345	24.08336	24.330894	24.471373	23.927925	24.200191	24.122469
39.75311	38.844788	38.3155	NA	NA	36.878483	38.406532
27.693607	27.507814	26.808765	26.591152	27.166609	26.994434	27.163177
27.577173	26.269913	26.778275	27.34122	25.459389	26.687845	26.66928
23.827625	23.642036	23.61422	23.674046	22.651772	23.60755	23.501537
24.264345	23.550232	23.537954	23.68892	22.963787	23.448793	23.311409
23.304756	23.285238	23.263247	23.214788	24.008032	23.132673	22.712118
24.336866	24.290335	24.421234	24.388823	23.2138	23.840082	23.993809
33.190422	33.44167	33.572605	31.258135	33.0111	33.513382	32.859188
27.208418	26.909624	26.7119	26.865574	27.25751	26.497112	26.508585
23.599274	23.546711	23.682547	23.357433	22.879333	23.35315	23.132736
24.442823	24.340107	24.310383	24.445911	23.827272	24.324965	24.158962
27.53145	26.7672	26.36701	26.5269	26.413574	27.128618	26.739641
27.351337	26.371498	26.129055	26.658707	25.651749	26.19375	26.488153
24.655592	24.51586	24.254341	24.526287	23.82351	24.552336	24.398884
24.42526	24.151125	24.233665	24.595015	23.824036	24.414711	23.948387
22.820477	22.65084	22.736076	23.103277	22.175669	22.701656	22.530376
34.566566	34.24519	33.86245	34.227856	34.186447	33.311905	33.931133
31.072704	31.473486	31.909088	32.959953	31.48319	31.368567	31.097172
32.92629	34.69217	33.656807	31.970776	31.9903	32.365868	32.96442
22.30305	21.017948	21.21334	22.201464	20.248348	19.894377	21.9492
NA	39.620205	37.592083	33.010593	38.491455	36.731236	33.12505
20.711485	19.912128	20.22269	20.721437	20.895454	19.482275	20.160725
22.502277	21.858208	21.741732	21.887663	21.474602	22.113783	22.148148
24.24887	23.62034	23.865921	23.956646	23.483421	24.012922	23.909683
20.746931	20.201208	20.200583	20.300869	20.436895	20.256645	19.995455
25.207527	24.400951	24.979021	24.900154	24.529387	24.649897	24.541567
28.671675	28.686724	28.213846	28.538576	27.889492	28.40069	27.8233
29.249487	28.924557	28.28924	28.652187	28.250362	28.589403	28.272387
25.577068	25.141685	24.909191	24.929102	24.530489	25.182497	25.148941
22.008018	21.644049	21.842047	21.884113	20.980743	21.737053	21.506355
17.221088	16.797949	16.872086	17.232222	16.206198	16.946905	16.602493
18.25851	17.98274	18.172438	18.397474	17.707537	17.975544	17.948603
19.326616	18.90507	18.661274	18.668318	18.382294	18.805952	18.699476
25.613712	25.550343	25.80038	25.551968	24.69111	25.69587	25.586
17.53511	16.9955	17.106833	17.12242	16.575415	17.174923	17.136196
34.583755	38.469444	36.83893	35.660313	37.81478	37.312397	37.280144
37.53971	37.506702	38.913166	35.515488	34.102543	35.109184	37.966896
34.50913	35.613094	35.967953	37.398994	35.56254	34.615013	37.098476
22.398815	22.140514	22.918516	23.143423	22.264078	22.27255	22.16029
22.362875	22.133646	22.839968	23.132217	22.344547	22.21103	22.007841
22.374407	22.124216	22.72278	22.96117	22.299791	22.187687	21.966864
18.812914	19.133772	18.967472	19.420605	18.877441	18.687922	18.771019
18.729551	19.148224	18.98481	19.444302	18.625326	18.626472	18.612242
18.932123	19.263662	18.957483	19.620209	18.884209	19.266033	18.825981
