<>;2;3;4;5;6;7;8;9;10;11
A;0.061799999;0.062799998;0.062899999;0.062700003;0.061999999;0.060800001;0.061000001;0.063299999;0.063600004;0.064000003
B;0.977500021;0.963699996;0.923900008;0.974900007;0.996100008;1.766499996;0.918900013;0.882399976;0.921400011;0.930999994
C;0.846199989;0.878300011;0.928600013;0.968299985;1.072299957;2.0552001;1.0273;0.928799987;0.916000009;0.971800029
D;0.879000008;0.837100029;0.930700004;0.962300003;1.093999982;1.93840003;0.855400026;0.8495;0.8495;0.91170001
E;0.854600012;0.78609997;0.841600001;0.797699988;0.748700023;0.991400003;0.056299999;0.456400007;0.926199973;0.057
F;0.779999971;0.802100003;0.831700027;0.765900016;0.763700008;0.782199979;0.0748;0.448599994;0.836799979;0.0557
G;0.769699991;0.798799992;0.809499979;0.797599971;0.723399997;0.798099995;0.054099999;0.441399992;0.799300015;0.0539
H;0.0605;0.059799999;0.057500001;0.059;0.058699999;0.057999998;0.059099998;0.058499999;0.058400001;0.057500001
