<>;2;3;4;5;6;7;8;9;10;11
A;0.059900001;0.0601;0.061299998;0.060699999;0.060400002;0.0601;0.0594;0.061500002;0.0605;0.0605
B;0.721599996;0.726599991;0.761099994;1.34860003;0.062199999;0.058200002;0.701799989;0.641600013;0.648199975;0.692600012
C;0.715300024;0.718100011;0.778199971;1.305500031;0.0614;0.058200002;0.747300029;0.618900001;0.694700003;0.662999988
D;0.735499978;0.73089999;0.783200026;1.472599983;0.061299998;0.059;0.740800023;0.662500024;0.685899973;0.706900001
E;0.7949;0.626100004;0.710699975;0.925300002;1.209499955;1.205800056;0.0583;0.443100005;0.693700016;0.67809999
F;0.702099979;0.656899989;0.79519999;0.979399979;1.224699974;1.122200012;0.057;0.421299994;0.717299998;0.682900012
G;0.705500007;0.643400013;0.815599978;1.007500052;1.284199953;1.411999941;0.057599999;0.409999996;0.761399984;0.667800009
H;0.058800001;0.0581;0.057599999;0.059799999;0.0592;0.059099998;0.059300002;0.058600001;0.0594;0.0601
