<>;2;3;4;5;6;7;8;9;10;11
A;27;35;279;112;65;80;42;65;190;138
B;6633;6839;6722;6994;6899;6767;6661;6645;6550;6383
C;6770;6810;6795;6884;6914;6793;6743;6662;6687;6332
D;6735;6869;6835;6993;6826;6805;6670;6825;6667;6590
E;6702;6741;6779;6826;6875;6852;106;6290;6652;6634
F;6923;6863;6811;6822;6798;6863;57;6013;6615;6674
G;6988;6912;6746;6896;6969;6895;77;5965;6719;6436
H;30;117;87;39;203;53;57;48;219;59
