<>;2;3;4;5;6;7;8;9;10;11
A;0.058499999;0.0601;0.059700001;0.058800001;0.058699999;0.059300002;0.058699999;0.058899999;0.058899999;0.060199998
B;0.910399973;0.97240001;1.027699947;1.671900034;0.059;0.056400001;1.176699996;1.130499959;1.016800046;1.123399973
C;0.951900005;0.956799984;1.11559999;1.796900034;0.0592;0.0557;1.072399974;1.202999949;0.992399991;1.033800006
D;0.97390002;0.974699974;1.126600027;1.718500018;0.057300001;0.056299999;0.996699989;1.04400003;1.003900051;1.128200054
E;0.927600026;0.942200005;0.993300021;1.054200053;0.884500027;1.111500025;0.055300001;0.53640002;1.233299971;1.102699995
F;0.949400008;1.042299986;1.068600059;0.974300027;0.886699975;1.253299952;0.053800002;0.537;1.084400058;1.124799967
G;0.822300017;0.93870002;0.939400017;0.909200013;0.829299986;1.29489994;0.055799998;0.495799989;1.134899974;0.976499975
H;0.059;0.056000002;0.055199999;0.057599999;0.057500001;0.054900002;0.055399999;0.055799998;0.054499999;0.055199999
