<>;2;3;4;5;6;7;8;9;10;11
A;44;38;43;60;46;63;64;68;57;53
B;5748;5772;5766;5946;5877;5963;5785;5627;5704;5584
C;5714;5899;5880;5969;6045;6071;5686;5737;5769;5668
D;5783;5837;5821;5917;5955;5894;5819;5804;5762;5663
E;5820;5890;5925;5981;5946;6210;75;4081;5680;5755
F;5846;5931;5954;6066;5971;6182;56;3986;5659;5745
G;5859;5836;5989;6010;5960;6157;65;4033;5497;5598
H;55;47;40;46;57;80;63;65;63;122
